countyTract,Offender Density,% under 18,% bachelor's,% female-headed HH,% household sizes > 4,median income,% w/o health ins.,poverty rate,% receiving food stamps
9960500,0.001571503,0.238685167,0.118243243,0.101494886,0.102229701,36557,0.153383934,0.123343347,0.010250569
9960300,0.004868549,0.2784375,0.298166724,0.257603973,0.119476268,35425,0.226912929,0.249243992,0.017021277
9960100,0,0.199118655,0.279173646,0.100940975,0.087245696,40128,0.121574398,0.105029586,0.003070624
9960600,0,0.105890857,0.160021846,0.093406593,0.030505952,40302,0.222154595,0.138250319,0.028744327
9960402,0.00061237,0.29222741,0.409200241,0.317880795,0.127819549,32042,0.124561404,0.16124031,0.063076923
9960401,0,0.250357995,0.367255106,0.335243553,0.111317254,32595,0.130738756,0.230913978,0.053559322
161890900,0.001696147,0.266078477,0.270143193,0.145669291,0.093786635,52008,0.119114219,0.124389052,0.033159948
161890800,0.00319659,0.150109,0.221419465,0.291187739,0.08,27440,0.105263158,0.129839656,0.0237691
189211101,0.00256996,0.252766202,0.247124742,0.38405267,0.087591241,47958,0.131927273,0.097286074,0.043842035
189211102,0.00247117,0.208949261,0.203714286,0.500875657,0.085250338,43031,0.070441373,0.176749948,0.009668508
189211301,0.001996008,0.234870788,0.218866363,0.233243968,0.082406263,53424,0.084816231,0.022094788,0.011322281
189219700,0.000815395,0.208249497,0.136407533,0.361594203,0.062429907,48011,0.089382716,0.064905414,0.018559762
189210924,0.001658375,0.278409091,0.190592847,0.173703257,0.117886179,54596,0.129551975,0.054252547,0.021444695
189210928,0.001285347,0.25248096,0.192488263,0.147985989,0.138047138,76486,0.099227975,0.024421594,0.057350033
189210927,0.002688728,0.20664523,0.456974216,0.172264355,0.114454277,77008,0.075875486,0.016132368,0
189211334,0.002333722,0.25297981,0.191054092,0.294663573,0.09432799,53077,0.086586587,0.035687915,0.012252042
189212101,0.011947701,0.294478528,0.166041778,0.686839577,0.120319214,24125,0.211295681,0.324097206,0.111585366
189212102,0.003017502,0.349564657,0.180460485,0.783505155,0.144434223,27601,0.141638745,0.334043849,0.12783852
189212001,0.005267118,0.252731148,0.130530973,0.443023256,0.098494764,36404,0.18964836,0.190713101,0.042412818
73960400,0.001767565,0.250156152,0.161863098,0.291970803,0.07922272,37009,0.114870882,0.163652803,0.009657594
73960300,0.00120919,0.213716661,0.235632184,0.238372093,0.082700422,43451,0.06078707,0.145261617,0.017021277
73960500,0.002619172,0.212154942,0.149504524,0.151436031,0.092,41404,0.132970835,0.080317534,0.010250569
73960200,0.002734731,0.20768432,0.109994712,0.165432099,0.085679315,40000,0.120365912,0.106648199,0.020725389
73960100,0.002396932,0.218416206,0.082508251,0.02901354,0.073275862,45868,0.106191223,0.042198993,0.003070624
189219800,0.001642261,0.203227976,0.166735452,0.19273743,0.067319461,51819,0.102492336,0.055426304,0.003902439
189220801,0.001459588,0.162303665,0.068945869,0.262486716,0.043624161,50836,0.06504065,0.125,0.012190476
189219400,0.000632111,0.268947015,0.06516184,0.06377551,0.101442938,92727,0.061684276,0.076011378,0.00464135
189220802,0.001225741,0.195652174,0.06292517,0.06639839,0.051376147,55344,0.040075535,0.015117467,0.012717852
189220803,0.000403877,0.219281664,0.142996584,0.010597303,0.078247261,86262,0.050886824,0.019588045,0.012314007
189216300,0,0.090265742,0.27241741,0.229591837,0.062184874,47347,0.031435608,0.152631579,0
189216900,0.004095004,0.171465406,0.214236824,0.480662983,0.028179741,34861,0.172134831,0.136363636,0.010877447
189213203,0,0.180710233,0.136756482,0.116033755,0.067857143,63292,0.033029854,0.044035559,0
189215143,0.00330142,0.208067227,0.277980737,0.136434109,0.069651741,62713,0.112429937,0.03532519,0.020684169
189215144,0.001312121,0.203422385,0.156590085,0.298621746,0.047839506,62222,0.147322183,0.089880269,0.009352518
189214601,0.004456825,0.224608388,0.278729282,0.436069987,0.07486631,39075,0.167154645,0.1545961,0.016157989
189217200,0.000615385,0.152504221,0.068897638,0.47972973,0.031880978,36384,0.126262626,0.105230769,0.029761905
189216700,0.002067183,0.161161731,0.345047222,0.188976378,0.03813797,56024,0.04008016,0.066571429,0.044622426
189216800,0.002363268,0.165054602,0.29195276,0.211981567,0.034862385,44985,0.087007299,0.116812964,0.009038089
189215900,0.004857555,0.213133476,0.19682908,0.445510026,0.080937167,54329,0.113997957,0.10107095,0
189216100,0.000187723,0.156415404,0.084214893,0.350730689,0.032067822,26325,0.09375,0.367809524,0.027963765
189210400,0.005488157,0.213614485,0.096551724,0.482142857,0.065352697,42480,0.178442606,0.105719237,0.01221865
189210600,0.005196905,0.226409496,0.098962963,0.379860419,0.095440495,46595,0.121488231,0.458810542,0.007713499
189215004,0.000381825,0.135820355,0.082417582,0.082111437,0.021235521,38438,0.039593553,0.134784269,0.00794176
189221628,0.000627058,0.145451839,0.409430894,0.064480874,0.034812881,63926,0.102503169,0.077407886,0.0042722
189221629,0.000175593,0.32396635,0.073076923,0.013289037,0.157690172,149625,0.005474453,0.014749781,0
189218402,0.000636132,0.241629345,0.045364892,0.08302583,0.074341766,80252,0.016568316,0.046225615,0
189217944,0.000844595,0.310541311,0.085130533,0.022841226,0.118471954,104402,0.046861638,0.000846597,0
189221625,0.000883913,0.285122745,0.069341474,0.094541362,0.101461039,93581,0.036148062,0.019672131,0
189221626,0.000172592,0.298427568,0.162926018,0.106991525,0.136901698,154015,0.015533365,0.028363888,0.007194245
189221624,0,0.24403183,0.190562613,0.078125,0.094423792,104286,0.016195524,0.040729483,0
189218103,0.001174398,0.16967049,0.20890411,0.133501259,0.046632124,53362,0.088569719,0.175075377,0
189221423,0.000734754,0.21511772,0.190331176,0.015892421,0.07840617,83450,0.049395161,0.033063924,0.007427414
189218102,0.00093081,0.252680965,0.10155642,0.11913815,0.074900398,62300,0.097605893,0.090598821,0.012875536
65960200,0,0.221230351,0.165844913,0.110871905,0.096153846,38429,0.174663379,0.170767004,0.020725389
65960100,0.000362056,0.230493631,0.182753165,0.079207921,0.091804979,43551,0.143518519,0.143138801,0.003070624
65960400,0.00149413,0.269641125,0.181698856,0.286079183,0.096622152,30938,0.198484848,0.215990453,0.009657594
65960300,0.002302158,0.217846669,0.521816563,0.255014327,0.072847682,26250,0.217741935,0.248080614,0.017021277
186960100,0.003982621,0.243614002,0.514027149,0.143129771,0.109807209,52202,0.080955335,0.109952607,0.003070624
186960400,0.00353513,0.222545455,0.482443482,0.061643836,0.089219331,43848,0.092649311,0.10144391,0.009657594
186960300,0.002162162,0.234005906,0.501088797,0.087179487,0.094559585,50992,0.065747353,0.068696711,0.017021277
186960200,0.000403959,0.2230908,0.534653465,0.237687366,0.092920354,43238,0.087299893,0.141684665,0.020725389
189218800,0.000170068,0.292489451,0.616076447,0.037997587,0.102507699,96106,0.016240907,0.037244898,0
189219600,0.000893788,0.144089602,0.570815451,0.220125786,0.033134328,51953,0.055115665,0.079676857,0.016212909
189219100,0.001952036,0.266865079,0.470931931,0.070175439,0.074365175,83750,0.054472764,0.058790594,0
189219200,0,0.271344041,0.454283817,0.085991678,0.107184923,87545,0.038033039,0.036130975,0.013953488
189219300,0,0.277096616,0.267114094,0.055441478,0.088383838,83269,0.072949947,0.039274924,0.011658031
189219500,0.000769112,0.197105151,0.439552594,0.25,0.051630435,64968,0.020009761,0.111002445,0.0055517
189220001,0.002580645,0.177719896,0.68822008,0.109414758,0.060471321,50741,0.070440252,0.050107527,0.00308642
189220002,0.002016129,0.202805733,0.685127979,0.102272727,0.056541749,46719,0.148401826,0.086357527,0.039176627
189220445,0.000206526,0.236911259,0.601165426,0.033539276,0.115623237,101534,0.017433312,0.02023957,0.013188073
189220444,0.000688231,0.270249221,0.626746167,0.037539103,0.125093353,83611,0.05551222,0.00330351,0.004769475
189220443,0.00024266,0.196474736,0.686242164,0.092592593,0.052234787,43520,0.148464164,0.042834891,0.023155627
189221335,0.001464129,0.197941681,0.800179614,0.171936759,0.063136456,70743,0.032801577,0.008052709,0.004448399
189210925,0.002315227,0.257078567,0.793814433,0.458438287,0.099334601,53245,0.090588454,0.102048085,0.015923567
139970300,0.002310231,0.211444308,0.69598529,0.166077739,0.08959757,41750,0.155921053,0.185111333,0.017199017
139970100,0.004703329,0.230182927,0.394853875,0.172473868,0.105778648,36810,0.138822593,0.102681992,0.018348624
139970400,0.001809627,0.22943038,0.249765258,0.301829268,0.092907093,37368,0.163796262,0.125335378,0.062439024
139970200,0.004258614,0.256289308,0.622896791,0.202115159,0.088947024,41037,0.113578859,0.167208672,0.037834312
189217802,0.000442347,0.220334101,0.312044818,0.07079646,0.086877499,81429,0.035556862,0.065467414,0.009672619
189217807,0.000481773,0.222860897,0.106876553,0.21822542,0.078968574,73364,0.066427289,0.028424603,0.014670896
189217851,0.000301659,0.241251161,0.710293115,0.053619303,0.098005204,126058,0.046462193,0.009653092,0
189217842,0.000142288,0.206460876,0.704726707,0.016603774,0.068673884,110929,0.024548736,0.051508253,0
189218012,0.001346499,0.261179088,0.81010989,0.083333333,0.106748466,123750,0.01447984,0.007861635,0
189217941,0.001597444,0.237433522,0.817607414,0.142180095,0.092485549,59519,0.064140448,0.073482428,0
189220100,0.003289944,0.20100769,0.577705452,0.13515625,0.063157895,44066,0.162037037,0.088399371,0.008509297
189220300,0.00624025,0.202470462,0.757527734,0.295154185,0.047680412,31587,0.112513144,0.153846154,0.045977011
189220200,0.005957922,0.234654507,0.526277898,0.294179894,0.125523013,40467,0.154704637,0.174370537,0.066532258
189210923,0.000688587,0.26509434,0.62690583,0.169175196,0.119441572,53115,0.16255983,0.047512481,0.018858561
189211333,0.001982947,0.226689977,0.358128374,0.377118644,0.071750903,56991,0.08589329,0.050139832,0.009883199
189211802,0.004110715,0.286494926,0.371579294,0.552519214,0.121520706,43322,0.142813362,0.199780762,0.011144131
189213204,0.001281394,0.238304471,0.46835443,0.468950749,0.088963211,37239,0.247850123,0.201363073,0.010600707
189214602,0.006136606,0.230620623,0.655344203,0.272182254,0.080232558,46896,0.152821317,0.054584566,0.01618929
189220446,0,0.222076789,0.648741419,0.050367261,0.096735187,85377,0.028356606,0.036539269,0.008520998
189210501,0.004502251,0.298336515,0.807166302,0.606498195,0.199329983,28821,0.174615002,0.380690345,0.02170418
189220501,0.003183193,0.187837175,0.682926829,0.125714286,0.061038012,47147,0.136174303,0.108991826,0.018250951
189220602,0.000775946,0.170177074,0.787115762,0.150898204,0.056791104,46744,0.11627907,0.132686712,0.027369281
189211332,0.002235213,0.246182323,0.572604149,0.199801193,0.108151093,53460,0.056675063,0.047783336,0.015979815
189215141,0.000231107,0.178392559,0.597067328,0.033762058,0.051148225,78864,0.02475356,0.021030737,0.003661088
189215103,0,0.225186348,0.386741746,0.06772009,0.068544601,69848,0.05399274,0.032427695,0.006903353
189215142,0.000448967,0.195331875,0.547411819,0.313218391,0.040144884,47172,0.16316182,0.12629524,0
213480202,0.005008078,0.262261973,0.61557047,0.329328622,0.108547655,34441,0.200802637,0.207643103,0.035686275
213480106,0.009648127,0.21513124,0.705652259,0,0.082208589,42198,0.357110812,0.138479001,0
213480302,0.003039514,0.252086811,0.677869926,0.193975904,0.099460755,30921,0.22090081,0.213235294,0.027283511
213480502,0.003718902,0.186517453,0.576939203,0.359848485,0.07604282,35756,0.235622211,0.165804783,0.026785714
213480402,0.005331302,0.232064128,0.521412037,0.270417423,0.084158416,35254,0.254684247,0.1926885,0.025225225
213480105,0.003459663,0.182723235,0.462513426,0.068910256,0.06918239,46054,0.192357304,0.083346438,0.018803419
213480301,0.002304147,0.258011839,0.431367868,0.093157461,0.115405553,44938,0.207010994,0.109730413,0.031976744
213480501,0.00222618,0.155584528,0.560029283,0.243362832,0.051257253,41205,0.207171315,0.085573477,0.013623978
213480401,0.003540929,0.192448234,0.460579858,0.2989449,0.065666802,34678,0.24763629,0.162920146,0.016705336
213480201,0.001927438,0.244687842,0.597575399,0.299307958,0.088996764,45124,0.156156489,0.126530612,0.010407876
10790100,0.002547771,0.222096103,0.38758456,0.118493909,0.089832182,51716,0.165117144,0.12267658,0.02755102
10790200,0.002633889,0.252530451,0.63690156,0.196755994,0.095424837,39067,0.106871577,0.168393327,0.004561581
10790400,0.001961376,0.232263762,0.627016129,0.220558203,0.085509839,42881,0.108351112,0.082069175,0
10790500,0.001058873,0.239282931,0.607926556,0.034161491,0.085453359,50847,0.083199572,0.116790327,0
10790300,0.002350427,0.258404746,0.765306122,0.085714286,0.088541667,43693,0.139769452,0.174273859,0.010791367
10790602,0.001722017,0.252775626,0.448428508,0.135216953,0.131805158,61748,0.087670541,0.071606166,0.029777778
10790601,0.003956479,0.268089203,0.419141039,0.164149705,0.100374844,48366,0.098101797,0.061125916,0.043674699
217950100,0.000349284,0.244301578,0.614916286,0.110799439,0.094644167,31186,0.21900423,0.211384524,0.017568517
217950200,0.000164096,0.28261851,0.489354276,0.163333333,0.101219512,39196,0.345189976,0.212648946,0.002624672
217950300,0.002565487,0.224003968,0.65767098,0.304089219,0.07548735,33304,0.111152142,0.211701735,0.017834395
217950400,0.009648518,0.256803253,0.637579811,0.444622793,0.078796562,22181,0.232794164,0.29030007,0.091458806
217950500,0,0.25,0.67937034,0.261401557,0.098694943,46662,0.153339323,0.200061275,0
217950600,0,0.268111255,0.451251998,0.218832891,0.121186441,39915,0.117250674,0.152321981,0.019952115
181870200,0,0.23056119,0.704387991,0.185826772,0.093965517,28967,0.19650655,0.272265493,0.072793449
181870100,0,0.23933815,0.438413824,0.210266535,0.090963855,29198,0.157530864,0.168202221,0.006575015
181870300,0.001455604,0.232848233,0.698476343,0.365217391,0.093452714,29201,0.220202485,0.319579703,0.057770075
181870400,0,0.233941316,0.725788288,0.383442266,0.095145631,31050,0.200773694,0.203784571,0.085308057
4320203,0.000926956,0.286802804,0.618450185,0.148696265,0.095507892,49934,0.161349899,0.067350494,0.020554493
4320202,0.002745744,0.242485306,0.667204053,0.159775753,0.075424782,49399,0.131921281,0.069128456,0.013772455
4320204,0.000272183,0.316845878,0.541016055,0.15077821,0.110457516,53095,0.133799301,0.152292576,0.017692852
4320302,0.002221083,0.276507277,0.474435196,0.06527977,0.119848413,49587,0.115686275,0.087822623,0.02464628
4320101,0.002673797,0.252216749,0.316767189,0.155145929,0.100337268,41311,0.107241379,0.118160457,0.025785657
4320205,0.001746309,0.293253712,0.287562189,0.196941613,0.094306823,48838,0.103305194,0.129068106,0.007575758
4320304,0.005546493,0.262672811,0.188252287,0.156118143,0.098967298,37415,0.181426202,0.243125419,0.005533597
4320306,0.000275976,0.282496608,0.242135642,0.186413902,0.100973675,57450,0.141712301,0.112184352,0.011988717
4320305,0.000525118,0.28780569,0.295556665,0.053914328,0.089480576,62583,0.141164692,0.067040084,0.001289768
57480200,0.000304136,0.238322212,0.107503465,0.182748538,0.098994586,32524,0.191789408,0.286064319,0.025468525
57480100,0.001506024,0.218538851,0.078413563,0.13964497,0.077350859,32952,0.164222222,0.146963475,0.032162505
2770800,0.002957234,0.250606662,0.163974152,0.217347956,0.07893274,51907,0.101570906,0.1344404,0.02811245
2770600,0.00408461,0.260348584,0.320190107,0.189013585,0.106260297,54039,0.109151047,0.07842557,0.022771888
2770500,0.002661344,0.24544909,0.411721068,0.152927121,0.09650053,52404,0.097195868,0.07141273,0.007964161
2770200,0.004882379,0.219653179,0.280416869,0.253140097,0.089683075,42377,0.162536023,0.186466548,0.011070111
2770700,0.00315039,0.243406419,0.254434054,0.132110092,0.095940959,58487,0.055665099,0.070338421,0.019678715
2770400,0.009329648,0.191742362,0.265375467,0.36628512,0.074738416,45083,0.118543607,0.111162683,0.025305778
2770100,0.003599407,0.255090055,0.395378418,0.053654024,0.098492462,46071,0.114377682,0.142550451,0.024987987
2770300,0.003242122,0.161037891,0.429212811,0.37877551,0.064754455,42435,0.091671325,0.14320074,0.026315789
123960100,0.00615496,0.233436707,0.37309335,0.124238733,0.090844571,34755,0.201660735,0.258391204,0.003070624
123960200,0.004443547,0.24508869,0.224354732,0.211211211,0.0826067,31869,0.182117283,0.164571877,0.020725389
123960300,0.003513514,0.23806752,0.2875057,0.12464986,0.093129771,35364,0.190502485,0.168989547,0.017021277
147470100,0.002095338,0.240944241,0.250917728,0.150579151,0.071698113,36830,0.120620843,0.135556518,0.022576361
147470200,0.001139601,0.235698769,0.195811254,0.089403974,0.076164875,50682,0.089238845,0.060357143,0.033408834
147470500,0.001617541,0.217756668,0.280261723,0.074107143,0.091295117,48350,0.13712911,0.160331281,0.043395022
147470300,0.001469508,0.134046346,0.240833932,0.126159555,0.05862069,34536,0.09826023,0.321468836,0.020858164
147470400,0.000820345,0.16424214,0.277128548,0.304487179,0.0496,28791,0.141081703,0.321428571,0.0152207
143960500,0.002619172,0.238482385,0.346429454,0.155722326,0.091265947,32045,0.172061329,0.222560976,0.010250569
143960100,0.005792904,0.214895947,0.415115946,0.294919455,0.081993569,37543,0.176482962,0.110771248,0.003070624
143960200,0.000403959,0.245894737,0.474882043,0.210708117,0.099789916,33983,0.208259325,0.165118243,0.020725389
143960400,0.001104728,0.226128646,0.384736017,0.348130841,0.074144487,30089,0.197520661,0.188452285,0.009657594
143960300,0.002432432,0.252149792,0.714640199,0.289855072,0.064319567,24577,0.173925753,0.265393923,0.017021277
143960600,0.001595405,0.258045113,0.498435055,0.541195477,0.07630814,35150,0.138216365,0.330477356,0.028744327
113810400,0.005131129,0.26360424,0.419550173,0.091866029,0.119455006,49931,0.15310428,0.103223594,0.006999682
113810100,0.006550768,0.244788007,0.357297191,0.233918129,0.09430496,36339,0.165469472,0.193995381,0.068493151
113810301,0.002400823,0.285948785,0.404042648,0.30375,0.107080164,44009,0.117773504,0.119594997,0.035408675
113810303,0.002206646,0.303667482,0.351613914,0.151682572,0.133096085,63537,0.055858634,0.099543379,0.024275646
113810304,0.003012653,0.297861858,0.39020658,0.187406297,0.153536515,56156,0.116886931,0.123186946,0.027202473
113810202,0.003008524,0.260120586,0.464354067,0.084815321,0.122527738,52488,0.10949758,0.06412029,0.024425989
113810201,0.004030958,0.277429227,0.368439591,0.206694069,0.123609923,59746,0.085388409,0.083360206,0.015277778
159480100,0.002366609,0.265205614,0.3977028,0.053482587,0.140536723,47917,0.222163727,0.126675787,0.032162505
159480200,0.003953771,0.267768877,0.363067293,0.076976907,0.120593692,57572,0.135974865,0.144783534,0.025468525
159480600,0.008016878,0.300189394,0.456387169,0.213754647,0.121890547,33654,0.258193091,0.326890034,0.02753304
159480700,0.001164822,0.212564544,0.356272563,0.118881119,0.055690073,37643,0.118700668,0.125150784,0.006510417
159480500,0.00788835,0.25049505,0.683198381,0.267605634,0.09375,36278,0.081689166,0.105647841,0.023308271
159481100,0.003491272,0.247772277,0.550659134,0.187799043,0.084798995,33211,0.158558559,0.138902743,0.004804805
159480300,0.001860465,0.247650376,0.516688919,0.050299401,0.106633602,40161,0.199512195,0.173578346,0.032724505
159480800,0.00710315,0.254828481,0.559899406,0.367802585,0.093510119,28445,0.134030729,0.251080914,0.020847344
159480400,0.005087882,0.253842776,0.763994374,0.125376128,0.108338405,42534,0.118053709,0.074425219,0.029375765
159481000,0.001266624,0.246875,0.755187812,0.282801418,0.095691102,38038,0.17574657,0.081562567,0.021401819
159480900,0.007852509,0.281447646,0.562668324,0.375182482,0.123616236,21387,0.302879841,0.379015721,0.099725526
103960100,0,0.260869565,0.756013746,0.051759834,0.116751269,33798,0.205607477,0.204469274,0.003070624
103960200,0.002221773,0.239202658,0.091798695,0.275462963,0.081521739,29225,0.173762376,0.205104831,0.020725389
171960100,0,0.233027523,0.407586463,0.12802276,0.084973166,34193,0.119537739,0.145641389,0.003070624
171960200,0.002221773,0.232919255,0.429191717,0.234567901,0.067061144,34877,0.208352886,0.227501142,0.020725389
41470100,0,0.220910624,0.589751458,0.042105263,0.07755102,43333,0.098499062,0.138657306,0.022576361
41470200,0.001709402,0.222573007,0.106349206,0.321503132,0.089400922,36389,0.082063306,0.184939524,0.033408834
41470300,0.002204262,0.232820513,0.195362319,0.217579251,0.08751062,47361,0.047419805,0.108868061,0.020858164
131962600,0.003523194,0.248533929,0.077040816,0.079947575,0.100870827,40130,0.136062613,0.136,0.061079545
131962500,0.000767813,0.275990099,0.246280992,0.061652281,0.116125999,36770,0.118570742,0.105692308,0.030007794
131962700,0.004419347,0.228597659,0.332904333,0.401253918,0.085537423,43479,0.167644987,0.198518519,0.037593985
131962800,0.003076397,0.239420193,0.162111801,0.222412318,0.090041494,34485,0.212780421,0.237733116,0.02873313
131962900,0.007052186,0.244565217,0.107399794,0.136916836,0.078651685,30396,0.207730467,0.170243205,0.022821577
5950200,0.001830664,0.21417004,0.154889768,0.129482072,0.074280409,43629,0.136168385,0.118603729,0.002624672
5950100,0.002794272,0.20311042,0.068965517,0.133956386,0.066150598,41635,0.132820019,0.141198619,0.017568517
221460100,0,0.26559387,0.117794486,0.231684408,0.117526618,36514,0.186410371,0.255514179,0.045416667
221460300,0.0019678,0.210763293,0.166021029,0.335308057,0.073796123,27206,0.119308357,0.238474673,0.053500661
221460500,0.000556793,0.229141621,0.193641618,0.32659409,0.096341463,38125,0.098557104,0.138518308,0.027278776
221460400,0.000196967,0.241604109,0.123305641,0.272138229,0.104525862,38207,0.22002635,0.190018793,0.028525296
221460200,0,0.244723093,0.102010424,0.066021127,0.114411441,34096,0.16162193,0.178851714,0.021727019
14520800,0.003670949,0.258038585,0.123722431,0.217859405,0.119715176,37224,0.170107349,0.202078929,0.040540541
14520900,0.004379242,0.265355722,0.134306987,0.16399287,0.118835413,38015,0.182370184,0.22454955,0.022756005
23950100,0.003143556,0.199555309,0.061289186,0.139459459,0.058438727,33750,0.087625046,0.117265253,0.017568517
23950600,0.003016241,0.231397247,0.101703665,0.46310832,0.092378753,28049,0.161845565,0.189791183,0.019952115
23950900,0.00829111,0.232336256,0.18122449,0.277018634,0.098657718,34325,0.154507628,0.137639752,0.021377672
23950300,0.007545932,0.222679534,0.118102614,0.38276114,0.076637407,39933,0.101367074,0.171651495,0.017834395
23950400,0.006891799,0.273247066,0.133060854,0.50334672,0.102844639,23396,0.230168645,0.411203814,0.091458806
23950500,0.005095541,0.218629715,0.319676036,0.477891156,0.071851226,19237,0.157311951,0.342493847,0
23950700,0.004501608,0.296880357,0.20183121,0.50375,0.089678511,19254,0.168020799,0.412861736,0.00550585
23950800,0.00881201,0.222112537,0.08673947,0.069387755,0.06119403,25963,0.214588082,0.296102195,0.017433234
23950202,0.003059976,0.2187738,0.143203883,0.175898931,0.071561338,37793,0.130580983,0.13418197,0.003460208
23950201,0.000415024,0.250346055,0.133506494,0.076837416,0.090623363,64360,0.138662666,0.046339203,0
14521000,0.003401361,0.271382066,0.124595469,0.133891213,0.129289705,33787,0.184040838,0.229746444,0.00938233
14520400,0.003173229,0.26645048,0.10804769,0.153409091,0.116211293,40294,0.199761656,0.145391605,0.012490242
14520700,0.007101642,0.271623672,0.114812419,0.177242888,0.121441023,39688,0.106726884,0.137841352,0.012320329
14520300,0.004458066,0.26953125,0.15713772,0.355953905,0.123169681,38148,0.145892351,0.159693389,0.009361702
14520100,0.002388915,0.273002269,0.0722531,0.233297985,0.113231552,32335,0.245760629,0.174820144,0.050259965
14520200,0.002257903,0.271556202,0.108119478,0.194121668,0.118152524,43780,0.191341638,0.223579601,0.03823371
14520602,0.002290951,0.244819647,0.150151057,0.058610709,0.108640728,46531,0.189917695,0.211670481,0.032642487
14520601,0.002580901,0.236233041,0.053511706,0.102915952,0.102469785,57074,0.15972734,0.085169744,0.010298103
14520502,0.001755506,0.213196169,0.142412105,0.11987041,0.081244598,46779,0.182289803,0.088948336,0.019736842
14520501,0.001028542,0.215980025,0.11934236,0.142112125,0.095509171,56786,0.067302597,0.093412249,0.017305315
61470100,0.00101916,0.235840836,0.115051903,0.093949045,0.103681443,41926,0.163064833,0.082663989,0.022576361
61470200,0.00446628,0.288577154,0.172930542,0.24244898,0.132235794,38406,0.247394828,0.169120423,0.033408834
211480200,0.001520681,0.229892337,0.223906083,0.209150327,0.074183976,32875,0.118439716,0.218012866,0.025468525
211480300,0.00239726,0.267020923,0.272873194,0.291784703,0.128,33873,0.153432032,0.220619282,0.032724505
211480100,0.000645439,0.215630885,0.138732754,0.215320911,0.069075452,26420,0.148148148,0.194235589,0.032162505
310400,0.001126549,0.222549984,0.086360929,0.063197026,0.086148649,54701,0.071590053,0.067873303,0.015205271
310300,0.000440982,0.255453223,0.150442478,0.076086957,0.103404792,44417,0.113768961,0.105907398,0.0609319
310100,0.002079002,0.229086229,0.08281893,0.09976247,0.091434071,64633,0.11004468,0.088184338,0.024242424
310200,0.001043297,0.25408133,0.240818911,0.225733634,0.086200378,46115,0.086423537,0.083685281,0.02701005
201780100,0.004904789,0.253037037,0.184813754,0.168224299,0.098570354,39306,0.169731685,0.168359942,0.045559846
201780300,0.002132196,0.256870649,0.283876501,0.165526676,0.089400922,40104,0.097744361,0.155061019,0.027027027
201781100,0.004132231,0.235927407,0.18391625,0.084425036,0.097929936,40093,0.088782244,0.15034965,0.020477816
201780400,0.002584934,0.25135895,0.252869793,0.107692308,0.106532663,46284,0.176554938,0.152254939,0.034209222
4320400,0.002084419,0.258652334,0.178374402,0.081258191,0.104622871,50208,0.160071712,0.055888484,0.012490242
4320303,0.001824818,0.294639338,0.154261364,0.110861423,0.128674432,47377,0.074878758,0.066061107,0.017117615
4320500,0.007181329,0.246193255,0.077336198,0.104010877,0.101630641,46271,0.120254122,0.102056131,0.019056261
4320102,0.000843882,0.275048356,0.205627706,0.083398285,0.106029106,53277,0.101038339,0.076045627,0.023076923
4320201,0,0.25586694,0.126635618,0.047709924,0.100750939,74615,0.084811278,0.071720818,0.018742191
167960100,0.005068791,0.250874404,0.096116505,0.120040692,0.108210526,31359,0.150094453,0.243439716,0.003070624
167960200,0.003635629,0.252532458,0.093149201,0.19450631,0.114537445,38465,0.127280819,0.225849732,0.020725389
167960300,0.004836759,0.258829106,0.133123454,0.205623902,0.105665181,36150,0.191074232,0.19616307,0.017021277
167960400,0.00508175,0.227021277,0.148487626,0.161117078,0.088766007,37069,0.120778792,0.207645631,0.009657594
201781300,0.001759324,0.215423837,0.048059965,0.473786408,0.059167275,31875,0.083873167,0.208333333,0.022805805
201781000,0.004173187,0.252350699,0.11988514,0.080996885,0.099932478,51722,0.092980618,0.090742198,0.001385042
201780600,0.003113027,0.243845797,0.216799384,0.220507166,0.09303653,37584,0.16389025,0.113955206,0.044741429
201781200,0.00501596,0.26386037,0.071831709,0.47487615,0.080900751,30836,0.149311118,0.297790733,0.045725646
201780700,0.003485535,0.274245344,0.195178489,0.424285714,0.086601307,26742,0.144432194,0.246054519,0.014787431
201780200,0.000709555,0.257444765,0.139898757,0.254957507,0.091898428,39007,0.129400571,0.165089877,0.025626092
53950100,0.002095704,0.248561913,0.173122701,0.174486804,0.096018735,43281,0.16878462,0.15755074,0.017568517
53950500,0.004076433,0.250868233,0.16961326,0.104895105,0.097193347,44391,0.105231629,0.127757722,0
53950400,0.003101309,0.225115498,0.138534279,0.161354582,0.078331638,38167,0.119909502,0.213087935,0.091458806
53950300,0.002902758,0.224558671,0.20702403,0.109756098,0.076255425,40076,0.115934879,0.098159509,0.017834395
53950200,0.001328462,0.166876972,0.177596664,0.324404762,0.099601594,43255,0.079758308,0.167539267,0.002624672
20990200,0.008892482,0.166868687,0.048144669,0.186983471,0.069528698,37951,0.180099312,0.153928039,0.004561581
20990100,0.005277525,0.261096257,0.056342563,0.175667287,0.108300677,42406,0.217858619,0.163821138,0.02755102
20990400,0.001357876,0.145767735,0.112009956,0.049008168,0.048104362,36860,0.124643739,0.19212627,0
20990500,0.00194415,0.152301835,0.07122905,0.289224953,0.052241715,41572,0.135531834,0.094346617,0
20990601,0.00098912,0.124519373,0.113464448,0.123028391,0.03562341,55463,0.183878278,0.116386416,0.043674699
